source_id	derivative_id	subject_id	session_id	output_num	output_size	nifti_num	nifti_size	html_num
ds001894	MRIQC-22.0.1	sub-073	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-073	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-074	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-074	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-075	ses-T1	11	0	0	0	0
ds001894	MRIQC-22.0.1	sub-076	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-076	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-077	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-077	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-078	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-079	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-080	ses-T1	12	0	0	0	0
ds001894	MRIQC-22.0.1	sub-081	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-081	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-082	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-082	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-083	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-084	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-085	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-085	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-086	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-087	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-088	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-089	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-090	ses-T1	8	0	0	0	0
ds001894	MRIQC-22.0.1	sub-091	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-092	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-093	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-094	ses-T1	12	0	0	0	0
ds001894	MRIQC-22.0.1	sub-094	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-095	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-096	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-097	ses-T1	12	0	0	0	0
ds001894	MRIQC-22.0.1	sub-098	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-099	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-100	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-100	ses-T2	2	0	0	0	0
ds001894	MRIQC-22.0.1	sub-101	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-101	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-102	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-103	ses-T1	2	0	0	0	0
ds001894	MRIQC-22.0.1	sub-104	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-105	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-106	ses-T1	13	0	0	0	0
